6.410474596191851888e+05	4.937749199129760265e+06	5.195278482541984033e+01
6.410475177854606882e+05	4.937749165641076863e+06	5.193828681889574028e+01
6.410399321734658442e+05	4.937756324461952783e+06	5.311709556602634308e+01
6.410399321734658442e+05	4.937756324461952783e+06	5.311709556602634308e+01
6.410400483045828296e+05	4.937756268926378340e+06	5.315575691675728365e+01
6.410400483045828296e+05	4.937756268926378340e+06	5.315575691675728365e+01
6.410401653956815135e+05	4.937756215340410359e+06	5.314609157907454318e+01
6.410401653956815135e+05	4.937756215340410359e+06	5.314609157907454318e+01
6.410402829980957322e+05	4.937756162799388170e+06	5.314125891023317649e+01
6.410402829980957322e+05	4.937756162799388170e+06	5.314125891023317649e+01
6.410404001739809755e+05	4.937756109708928503e+06	5.314125891023317649e+01
6.410404001739809755e+05	4.937756109708928503e+06	5.314125891023317649e+01
6.410405117314498639e+05	4.937756056577190757e+06	5.319441826748822422e+01
6.410405117314498639e+05	4.937756056577190757e+06	5.319441826748822422e+01
6.410406294773805421e+05	4.937755995457313024e+06	5.320408360517095758e+01
6.410406294773805421e+05	4.937755995457313024e+06	5.320408360517095758e+01
6.410407555259430083e+05	4.937755919748723507e+06	5.320408360517095758e+01
6.410407555259430083e+05	4.937755919748723507e+06	5.320408360517095758e+01
6.410408471772683552e+05	4.937755859805524349e+06	5.317992026096411706e+01
6.410408471772683552e+05	4.937755859805524349e+06	5.317992026096411706e+01
6.410409586532221874e+05	4.937755786304842681e+06	5.312676090370907644e+01
6.410409586532221874e+05	4.937755786304842681e+06	5.312676090370907644e+01
6.410410598548891721e+05	4.937755723468135111e+06	5.313642624139180981e+01
6.410410598548891721e+05	4.937755723468135111e+06	5.313642624139180981e+01
6.410411686706197215e+05	4.937755664080893621e+06	5.309293222181950256e+01
6.410411686706197215e+05	4.937755664080893621e+06	5.309293222181950256e+01
6.410412951238811947e+05	4.937755604247534648e+06	5.308326688413676919e+01
6.410412951238811947e+05	4.937755604247534648e+06	5.308326688413676919e+01
6.410414017160674557e+05	4.937755557133379392e+06	5.304460553340582862e+01
6.410414017160674557e+05	4.937755557133379392e+06	5.304460553340582862e+01
6.410415123484055512e+05	4.937755507829997689e+06	5.302044218919898810e+01
6.410415123484055512e+05	4.937755507829997689e+06	5.302044218919898810e+01
6.410416246084170416e+05	4.937755453665560111e+06	5.299144617615078090e+01
6.410416246084170416e+05	4.937755453665560111e+06	5.299144617615078090e+01
6.410417116281299386e+05	4.937755405931255780e+06	5.296245016310257370e+01
6.410417116281299386e+05	4.937755405931255780e+06	5.296245016310257370e+01
6.410418352293600328e+05	4.937755328715076670e+06	5.297211550078530706e+01
6.410418352293600328e+05	4.937755328715076670e+06	5.297211550078530706e+01
6.410419589312357130e+05	4.937755243258822709e+06	5.295278482541984033e+01
6.410419589312357130e+05	4.937755243258822709e+06	5.295278482541984033e+01
6.410420655313231982e+05	4.937755166124060750e+06	5.295278482541984033e+01
6.410420655313231982e+05	4.937755166124060750e+06	5.295278482541984033e+01
6.410421796867249068e+05	4.937755083524449728e+06	5.295278482541984033e+01
6.410421796867249068e+05	4.937755083524449728e+06	5.295278482541984033e+01
6.410423032536343671e+05	4.937754998307996430e+06	5.290445813700616640e+01
6.410423032536343671e+05	4.937754998307996430e+06	5.290445813700616640e+01
6.410424141482448904e+05	4.937754928122799844e+06	5.285613144859248536e+01
6.410424141482448904e+05	4.937754928122799844e+06	5.285613144859248536e+01
6.410425063418484060e+05	4.937754872369741090e+06	5.283196810438565194e+01
6.410425063418484060e+05	4.937754872369741090e+06	5.283196810438565194e+01
6.410426073079893831e+05	4.937754813050410710e+06	5.284646611090975199e+01
6.410426073079893831e+05	4.937754813050410710e+06	5.284646611090975199e+01
6.410427170575211057e+05	4.937754750061844476e+06	5.286579678627522583e+01
6.410427170575211057e+05	4.937754750061844476e+06	5.286579678627522583e+01
6.410428232535131974e+05	4.937754690030364320e+06	5.283680077322701862e+01
6.410428232535131974e+05	4.937754690030364320e+06	5.283680077322701862e+01
6.410429420734776650e+05	4.937754623268721625e+06	5.283196810438565194e+01
6.410429420734776650e+05	4.937754623268721625e+06	5.283196810438565194e+01
6.410430487380938139e+05	4.937754563123906031e+06	5.282713543554427815e+01
6.410430487380938139e+05	4.937754563123906031e+06	5.282713543554427815e+01
6.410431430540730944e+05	4.937754509337199852e+06	5.282713543554427815e+01
6.410431430540730944e+05	4.937754509337199852e+06	5.282713543554427815e+01
6.410431922037370969e+05	4.937754480954776518e+06	5.280297209133744474e+01
6.410431922037370969e+05	4.937754480954776518e+06	5.280297209133744474e+01
6.410432699132229900e+05	4.937754435471045785e+06	5.274014739639966365e+01
6.410432699132229900e+05	4.937754435471045785e+06	5.274014739639966365e+01
6.410433810647609644e+05	4.937754370848268270e+06	5.274498006524103033e+01
6.410433810647609644e+05	4.937754370848268270e+06	5.274498006524103033e+01
6.410434722146037966e+05	4.937754318282593973e+06	5.272081672103418981e+01
6.410434722146037966e+05	4.937754318282593973e+06	5.272081672103418981e+01
6.410435705501581542e+05	4.937754261361385696e+06	5.274050984656276597e+01
6.410435705501581542e+05	4.937754261361385696e+06	5.274050984656276597e+01
6.410437027800693177e+05	4.937754183347137645e+06	5.272601184003866592e+01
6.410437027800693177e+05	4.937754183347137645e+06	5.272601184003866592e+01
6.410438535624048673e+05	4.937754090329525992e+06	5.271151383351455877e+01
6.410438535624048673e+05	4.937754090329525992e+06	5.271151383351455877e+01
6.410439136780998670e+05	4.937754051440538839e+06	5.271151383351455877e+01
6.410439136780998670e+05	4.937754051440538839e+06	5.271151383351455877e+01
6.410439887254855130e+05	4.937754000831557438e+06	5.269218315814909204e+01
6.410439887254855130e+05	4.937754000831557438e+06	5.269218315814909204e+01
6.410440393464280060e+05	4.937753965042215772e+06	5.267285248278361820e+01
6.410440393464280060e+05	4.937753965042215772e+06	5.267285248278361820e+01
6.410441048074081773e+05	4.937753917027095333e+06	5.264385646973541100e+01
6.410441048074081773e+05	4.937753917027095333e+06	5.264385646973541100e+01
6.410441923725196393e+05	4.937753850413637236e+06	5.266801981394225152e+01
6.410441923725196393e+05	4.937753850413637236e+06	5.266801981394225152e+01
6.410442377488532802e+05	4.937753815145465545e+06	5.264868913857677768e+01
6.410442377488532802e+05	4.937753815145465545e+06	5.264868913857677768e+01
6.410443093737293966e+05	4.937753758934963495e+06	5.264385646973541100e+01
6.410443093737293966e+05	4.937753758934963495e+06	5.264385646973541100e+01
6.410443658858060371e+05	4.937753714497173205e+06	5.262935846321131095e+01
6.410443658858060371e+05	4.937753714497173205e+06	5.262935846321131095e+01
6.410444073953826446e+05	4.937753682017093524e+06	5.261969312552857758e+01
6.410444073953826446e+05	4.937753682017093524e+06	5.261969312552857758e+01
6.410444566073424648e+05	4.937753643883105367e+06	5.261002778784583711e+01
6.410444566073424648e+05	4.937753643883105367e+06	5.261002778784583711e+01
6.410445175312774954e+05	4.937753597527694888e+06	5.261969312552857758e+01
6.410445175312774954e+05	4.937753597527694888e+06	5.261969312552857758e+01
6.410446099939423148e+05	4.937753529752869159e+06	5.261002778784583711e+01
6.410446099939423148e+05	4.937753529752869159e+06	5.261002778784583711e+01
6.410446255630864762e+05	4.937753518716526218e+06	5.260519511900447043e+01
6.410446255630864762e+05	4.937753518716526218e+06	5.260519511900447043e+01
6.410446723931749584e+05	4.937753485782393254e+06	5.261002778784583711e+01
6.410446723931749584e+05	4.937753485782393254e+06	5.261002778784583711e+01
6.410447231980323559e+05	4.937753450162235647e+06	5.261002778784583711e+01
6.410447231980323559e+05	4.937753450162235647e+06	5.261002778784583711e+01
6.410447388496604981e+05	4.937753439222596586e+06	5.261002778784583711e+01
6.410447388496604981e+05	4.937753439222596586e+06	5.261002778784583711e+01
6.410448133542651776e+05	4.937753387457565404e+06	5.261002778784583711e+01
6.410448133542651776e+05	4.937753387457565404e+06	5.261002778784583711e+01
6.410448330119621241e+05	4.937753373903952539e+06	5.261002778784583711e+01
6.410448330119621241e+05	4.937753373903952539e+06	5.261002778784583711e+01
6.410449237794551300e+05	4.937753312055431306e+06	5.260519511900447043e+01
6.410449237794551300e+05	4.937753312055431306e+06	5.260519511900447043e+01
6.410449515322109219e+05	4.937753293425726704e+06	5.260519511900447043e+01
6.410449515322109219e+05	4.937753293425726704e+06	5.260519511900447043e+01
6.410450192227582447e+05	4.937753248640370555e+06	5.261002778784583711e+01
6.410450192227582447e+05	4.937753248640370555e+06	5.261002778784583711e+01
6.410450472267207224e+05	4.937753230410221964e+06	5.260519511900447043e+01
6.410450472267207224e+05	4.937753230410221964e+06	5.260519511900447043e+01
6.410451317571930122e+05	4.937753176570678130e+06	5.260519511900447043e+01
6.410451317571930122e+05	4.937753176570678130e+06	5.260519511900447043e+01
6.410452008208959596e+05	4.937753134045065381e+06	5.258586444363900370e+01
6.410452008208959596e+05	4.937753134045065381e+06	5.258586444363900370e+01
6.410452746498783818e+05	4.937753090202128515e+06	5.260036245016310374e+01
6.410452746498783818e+05	4.937753090202128515e+06	5.260036245016310374e+01
6.410453746976588154e+05	4.937753033808140084e+06	5.259069711248037038e+01
6.410453746976588154e+05	4.937753033808140084e+06	5.259069711248037038e+01
6.410454253781986190e+05	4.937753006386030465e+06	5.258586444363900370e+01
6.410454253781986190e+05	4.937753006386030465e+06	5.258586444363900370e+01
6.410454892123056343e+05	4.937752972697638907e+06	5.257619910595626322e+01
6.410454892123056343e+05	4.937752972697638907e+06	5.257619910595626322e+01
6.410456438655359671e+05	4.937752893748415634e+06	5.247954572912891535e+01
6.410456438655359671e+05	4.937752893748415634e+06	5.247954572912891535e+01
6.410457560395366745e+05	4.937752837575776502e+06	5.247471306028754867e+01
6.410457560395366745e+05	4.937752837575776502e+06	5.247471306028754867e+01
6.410458421184174949e+05	4.937752794347903691e+06	5.245538238492207483e+01
6.410458421184174949e+05	4.937752794347903691e+06	5.245538238492207483e+01
6.410459574440757278e+05	4.937752735349884257e+06	5.241188836534976758e+01
6.410459574440757278e+05	4.937752735349884257e+06	5.241188836534976758e+01
6.410459913307785755e+05	4.937752717637469061e+06	5.238289235230156038e+01
6.410459913307785755e+05	4.937752717637469061e+06	5.238289235230156038e+01
6.410460763470492093e+05	4.937752674073131755e+06	5.236839434577746033e+01
6.410460763470492093e+05	4.937752674073131755e+06	5.236839434577746033e+01
6.410461532491885591e+05	4.937752635710212402e+06	5.236839434577746033e+01
6.410461532491885591e+05	4.937752635710212402e+06	5.236839434577746033e+01
6.410461960293848533e+05	4.937752614580481313e+06	5.236356167693608654e+01
6.410461960293848533e+05	4.937752614580481313e+06	5.236356167693608654e+01
6.410462814932347974e+05	4.937752572364088148e+06	5.234906367041198649e+01
6.410462814932347974e+05	4.937752572364088148e+06	5.234906367041198649e+01
6.410464129770540167e+05	4.937752505873262882e+06	5.234906367041198649e+01
6.410464129770540167e+05	4.937752505873262882e+06	5.234906367041198649e+01
6.410464255960012088e+05	4.937752499303815886e+06	5.232973299504651266e+01
6.410464255960012088e+05	4.937752499303815886e+06	5.232973299504651266e+01
6.410465131983142346e+05	4.937752452315377071e+06	5.231523498852241261e+01
6.410465131983142346e+05	4.937752452315377071e+06	5.231523498852241261e+01
6.410465297183487564e+05	4.937752443132391199e+06	5.229107164431557209e+01
6.410465297183487564e+05	4.937752443132391199e+06	5.229107164431557209e+01
6.410465951674878597e+05	4.937752405496440828e+06	5.225241029358463152e+01
6.410465951674878597e+05	4.937752405496440828e+06	5.225241029358463152e+01
6.410466395083612297e+05	4.937752378671101294e+06	5.224757762474326483e+01
6.410466395083612297e+05	4.937752378671101294e+06	5.224757762474326483e+01
6.410466753409389639e+05	4.937752356068418361e+06	5.222341428053643142e+01
6.410466753409389639e+05	4.937752356068418361e+06	5.222341428053643142e+01
6.410467456622130703e+05	4.937752308437000960e+06	5.223307961821916479e+01
6.410467456622130703e+05	4.937752308437000960e+06	5.223307961821916479e+01
6.410467725631002104e+05	4.937752289026215672e+06	5.221858161169505763e+01
6.410467725631002104e+05	4.937752289026215672e+06	5.221858161169505763e+01
6.410468408199492842e+05	4.937752237271673977e+06	5.222341428053643142e+01
6.410468408199492842e+05	4.937752237271673977e+06	5.222341428053643142e+01
6.410469221102622105e+05	4.937752172043457627e+06	5.221858161169505763e+01
6.410469221102622105e+05	4.937752172043457627e+06	5.221858161169505763e+01
6.410469887417197460e+05	4.937752116901343688e+06	5.216542225444001701e+01
6.410469887417197460e+05	4.937752116901343688e+06	5.216542225444001701e+01
6.410470590118792607e+05	4.937752058438066393e+06	5.214609157907454318e+01
6.410470590118792607e+05	4.937752058438066393e+06	5.214609157907454318e+01
6.410471483709599124e+05	4.937751985515700653e+06	5.212192823486770976e+01
6.410471483709599124e+05	4.937751985515700653e+06	5.212192823486770976e+01
6.410472264601527713e+05	4.937751921093469486e+06	5.208809955297813588e+01
6.410472264601527713e+05	4.937751921093469486e+06	5.208809955297813588e+01
6.410472820312081603e+05	4.937751874476741999e+06	5.208809955297813588e+01
6.410472820312081603e+05	4.937751874476741999e+06	5.208809955297813588e+01
6.410473783106821356e+05	4.937751793460347690e+06	5.203494019572308815e+01
6.410473783106821356e+05	4.937751793460347690e+06	5.203494019572308815e+01
6.410474675654203165e+05	4.937751719582205638e+06	5.198661350730941422e+01
6.410474675654203165e+05	4.937751719582205638e+06	5.198661350730941422e+01
6.410475614148301538e+05	4.937751644827715121e+06	5.195761749426120701e+01
6.410475614148301538e+05	4.937751644827715121e+06	5.195761749426120701e+01
6.410476561698530568e+05	4.937751572214966640e+06	5.195278482541984033e+01
6.410476561698530568e+05	4.937751572214966640e+06	5.195278482541984033e+01
6.410477514090546174e+05	4.937751500675888732e+06	5.190445813700616640e+01
6.410477514090546174e+05	4.937751500675888732e+06	5.190445813700616640e+01
